"kurtas/anouk/anouk-women-navy--beige-self-design-a-line-brocade-handloom-kurtas/2037168/buy","Navy blue and beige self-design hand woven A-line kurta, has a round neck, three-quarter sleeves, flared hem","Viscose rayonMachine-wash"
"kurtas/anouk/anouk-women-olive-green-printed-straight-kurta/2002193/buy","Olive green printed straight kurta, has a shirt collar, long sleeves with roll-up tab features, high-low hem, side slits","Cotton Hand-wash"
"kurtas/anouk/anouk-women-beige-printed-straight-kurta/2002194/buy","Beige printed straight kurta, has a shirt collar, long sleeves with roll-up tab features, high-low hem, side slits","Cotton Hand-wash"
"kurtas/anouk/anouk-women-yellow--white-printed-straight-kurta/2038916/buy","Yellow and white printed straight kurta, has a shirt collar, three-quarter sleeves, straight hem, side slits","CottonHand-wash"
"kurtas/anouk/anouk-women-navy-printed-straight-kurta/1786243/buy","Navy blue printed kurta, has a round neck, three-quarter sleeves, straight hem","100% viscose Hand-wash"
"kurtas/anouk/anouk-women-blue-printed-straight-kurta/2017281/buy","Blue printed straight kurta, has a round neck, short sleeves, straight hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-yellow--blue-printed-straight-kurta/1685290/buy","Yellow and blue printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","100% polyester Machine-wash"
"kurtas/anouk/anouk-women-blue--white-striped-a-line-kurta/2012116/buy","Blue and white striped A-line kurta, has a round neck, sleeveless, straight hem, side slits","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-white--black-checked-a-line-high-low-kurta/2128229/buy","White and black checked A-line kurta, has a round neck, sleeveless, flared hem, no slits, high-low hemlineThis kurta can also be styled as a dress","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-blue--white-printed-a-line-kurta/2017296/buy","Blue and white printed A-line kurta, has a mandarin collar, long sleeves, flared hem","100% cotton  Hand-wash"
"kurtas/anouk/anouk-women-pink-woven-design-straight-kurta/2038909/buy","Pink woven design straight kurta, has a shirt collar, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-mustard-yellow-printed-a-line-kurta/2017314/buy","Mustard yellow printed A-line kurta, has a shirt collar, long sleeves, flared hems","100% cotton  Hand-wash"
"kurtas/anouk/anouk-women-blue-printed-a-line-kurta/2017301/buy","Blue printed A-line kurta, has a mandarin collar, three-quarter sleeves, straight hem, no slits","100% cottonMachine-wash"
"kurtas/anouk/anouk-women-off-white-yoke-design-a-line-kurta/2012181/buy","Off-white yoke design A-line kurta, has a round neck, three-quarter sleeves, curved hem","Polyester and viscose blendMachine-wash"
"kurtas/anouk/anouk-women-mustard-yellow-printed-straight-kurta/1897417/buy","Mustard yellow printed straight kurta, has a shirt collar, three-quarter sleeves, straight hem, side slits","100% cotton  Machine-wash"
"kurtas/anouk/anouk-women-beige-embroidered-a-line-kurta/2037260/buy","Beige embroidered A-line kurta, has a round neck, three-quarter sleeves, curved hem","100% cotton  Hand-wash"
"kurtas/anouk/anouk-pink-schifili-printed-kurta/1385328/buy","Pink&nbsp;Schifili printed kurta in a patterned weave, has a round neck, three-quarter sleeves, side slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-grey-printed-straight-kurta/1786237/buy","Grey printed kurta, has a round neck, three-quarter sleeves, straight hem","100% viscose  Hand-wash"
"kurtas/anouk/anouk-women-blue-printed-a-line-layered-kurta/2135507/buy","Blue printed A-line layered kurta, has a mandarin collar, three-quarter sleeves, flared hem, no slits","100% cottonHand-wash"
"kurtas/anouk/anouk-women-peach-coloured-printed-a-line-sheer-kurta/1549181/buy","Peach-coloured printed A-line sheer kurta, has a boat neck, short sleeves, a flared hem","Polyester  Hand-wash"
"kurtas/anouk/anouk-women-grey--white-striped-a-line-kurta/2128230/buy","Grey and white striped A-line kurta, has a shirt collar, three-quarter sleeves, curved hem, no slitsThis kurta can also be worn as dress","100% cottonHand-wash"
"kurtas/anouk/anouk-women-peach-coloured-printed-a-line-kurta/1556687/buy","Peach-coloured printed A-line kurta, has a V-neck, three-quarter sleeves, slits on the front, straight hem","Cotton Hand-wash"
"kurtas/anouk/anouk-women-rust-red-solid-straight-kurta/1427138/buy","Rust red solid straight kurta, has a mandarin collar, short sleeves, a short button placket, belt loops, high-low and curved hemComes with a fabric belt","RayonHand-wash"
"kurtas/anouk/anouk-women-blue-printed-a-line-kurta/2017280/buy","Blue printed A-line kurta, has a round neck, three-quarter sleeves, flared hem","100% cotton  Hand-wash"
"kurtas/anouk/anouk-navy-printed-kurta/1385337/buy","Navy blue&nbsp;printed woven kurta, has a round&nbsp;neck, keyhole detailing on the front with a button-and-loop closure,&nbsp;three-quarter length sleeves, slits at the hem","100% cottonHand-wash cold"
"kurtas/anouk/anouk-women-cream-coloured-printed-a-line-kurta/2017303/buy","Cream-coloured printed A-line kurta, has a mandarin collar, three-quarter sleeves with roll-up tab features, flared hem","100% cotton  Hand-wash"
"kurtas/anouk/anouk-women-off-white--black-striped-straight-kurta/2038929/buy","Off-white and black striped straight kurta, has a shirt collar, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/anouk/anouk-women-pink-embroidered-a-line-kurta/1435801/buy","Pink embroidered A-line kurta, has a round neck, sleeveless, multiple slits","Polyester blendHand-wash"
"kurtas/anouk/anouk-brown-printed-straight-kurta/1708147/buy","Brown printed straight kurta, has a mandarin collar with a mock button placket below, three-quarter sleeves, high-low hem","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-orange-yoke-design-a-line-kurta/2037282/buy","Orange yoke design A-line kurta, has a round neck, three-quarter sleeves, straight hem, side slits","85% viscose, 15% polyester  Hand-wash"
"kurtas/anouk/anouk-women-blue-solid-a-line-kurta/1680910/buy","Blue A-line kurta, has a mandarin collar, three-quarter sleeves, straight hem","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-blue-colourblocked-straight-kurta/1777936/buy","Blue colourblocked straight kurta, has a round neck, short sleeves, straight hem, side slits","100% cotton  Machine-wash"
"kurtas/anouk/anouk-women-red-printed-straight-kurta/1786199/buy","Red printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","100% cotton  Hand-wash"
"kurtas/anouk/anouk-women-blue--beige-printed-straight-kurta/1781325/buy","Blue and beige printed Straight kurta, has a round neck, three-quarter sleeves, straight hem","100% cotton  Hand-wash"
"kurtas/anouk/anouk-women-grey--white-striped-a-line-kurta-dress/2012108/buy","Grey and white striped kurta dress, has a round neck, three-quarter sleeves, high-low hemCan be worn as a kurta","Cotton  Hand-wash"
"kurtas/anouk/anouk-women-maroon-solid-a-line-kurta/2017288/buy","Maroon solid A-line kurta, has a mandarin collar, three-quarter sleeves, flared hem","100% rayon Hand-wash"
"kurtas/anouk/anouk-women-blue--white-printed-a-line-kurta/1681290/buy","Blue and white striped A-line kurta, has a mandarin collar, a full button placket, three-quarter sleeves, straight hem","100% cotton Machine-wash"
"kurtas/anouk/anouk-women-black--off-white-printed-straight-kurta/1568626/buy","Black, off-white and blue&nbsp;printed straight kurta, has a shirt collar, a short button placket, three-quarter sleeve, curved hem","Viscose  Hand-wash"
"kurtas/anouk/anouk-women-black--grey-checked-a-line-fusion-kurta/2017302/buy","Black and grey checked A-line fusion kurta, has a round neck, three-quarter sleeves, flared hemThis kurta can also be styled as a dress","100% cotton  Hand-wash"
"kurtas/anouk/anouk-women-red--white-printed-straight-kurta/1705201/buy","Red and white printed straight kurta with embroidered detail, has a round neck, short sleeves with roll-up tab feature, two pockets, side slits, straight hem","100% rayon Machine-wash"
"kurtas/anouk/anouk-women-off-white--red-printed-a-line-kurta/1679907/buy","Off-white and red printed A-line kurta with front slit, has a mandarin collar, sleeveless, straight hem, short button placket","100% polyester  Machine-wash"
"kurtas/anouk/anouk-women-navy-printed-straight-kurta/1781577/buy","Navy blue printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slits","100% cotton Hand-wash"
"kurtas/anouk/anouk-women-off-white--red-printed-a-line-kurta/1679919/buy","Off-white and red printed A-line kurta, has a round neck, three-quarter sleeves, staright hem","100% polyester  Machine-wash"
"kurtas/anouk/anouk-women-yellow-printed-straight-kurta/1997992/buy","Yellow printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","100% polyester Hand-wash"
"kurtas/anouk/anouk-women-black-straight-kurta/1681409/buy","Black printed straight kurta, has a notched round neck, three-quarter sleeves, straight hem","100% viscose  Machine-wash"
