"kurtas/aks/aks-women-peach-coloured-straight-kurta-with-embroidered-jacket/2111527/buy","Peach-coloured solid straight kurta, has a round neck, sleeveless, straight hem, side slitsComes with an embroidered ethnic jacket","Cotton  Machine-wash"
"kurtas/aks/aks-women-yellow--pink-printed-anarkali-kurta/2111384/buy","Yellow and pink printed Anarkali kurta, has a round neck, three-quarter bell sleeves, and a flared hem","Cotton Machine-wash cold"
"kurtas/aks/aks-women-white--navy-printed-straight-kurta/2082344/buy","White and navy blue printed straight kurta, has a round neck, three-quarter sleeves, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy-blue-solid-straight-kurta/1945061/buy","Navy blue solid straight kurta with embroidered detail, has a round neck, short sleeves, straight hem, 1 pocket, side slits","Viscose  Hand-wash"
"kurtas/aks/aks-women-black--maroon-printed-anarkali-kurta/2287436/buy","Black, maroon and beige printed Anarkali kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-grey--pink-printed-straight-kurta/1945055/buy","Grey and pink printed straight kurta, has a round neck, three-quarter sleeves with pleated hems, pleated straight hem, button closure and keyhole on the back, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue--off-white-printed-a-line-kurta/2249994/buy","Blue and off-white printed A-line kurta, has a shirt collar, short sleeves, straight hem, and a front slit","Cotton  Machine-wash"
"kurtas/aks/aks-women-pink--green-printed-anarkali-kurta/1951420/buy","Pink and green printed Anarkali kurta, has a stylised mandarin collar, short sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-maroon-solid-straight-kurta/1951410/buy","Maroon solid straight kurta, has a mandarin collar, three-quarter sleeves, a patch pocket, straight hem, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-pink--green-yoke-design-anarkali-kurta/2082396/buy","Pink and green yoke design anarkali kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-mustard--rust-printed-anarkali-kurta/1975472/buy","Mustard yellow and rust red printed Anarkali kurta, has a round neck, short sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-beige-yoke-design-a-line-kurta/2262304/buy","Beige yoke design A-line kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Viscose rayonMachine-wash"
"kurtas/aks/aks-women-navy-floral-print-anarkali-kurta/2082413/buy","Navy blue floral print Anarkali kurta, has a round neck, three-quarter sleeve, flared hem","Rayon Machine-wash"
"kurtas/aks/aks-women-navy--off-white-printed-a-line-kurta/2095462/buy","Navy printed A-line kurta, has a V-neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-black-solid-a-line-kurta/2082308/buy","Black solid A-line kurta, has a round neck, three-quarter sleeves, printed yoke, high-low hem","Rayon  Hand-wash"
"kurtas/aks/aks-women-beige--red-printed-a-line-kurta/2095027/buy","Beige and red printed A-line kurta, has a mandarin collar, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-coral-pink-printed-detail-anarkali-kurta/2167346/buy","Coral pink printed Anarkali kurta in a woven pattern, has a V-neck, three-quarter sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy-printed-layered-straight-kurta/2167336/buy","Navy solid straight kurta, has a round neck, three-quarter sleeves, straight hem, side slitsComes with a navy and golden printed layer that has a stylised mandarin collar, a tie-up detail and is sleeveless","Cotton  Machine-wash"
"kurtas/aks/aks-women-red--black-yoke-design-anarkali-kurta/2082425/buy","Red and black yoke design anarkali kurta, has a mandarin collar, short sleeves, flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-black--red-printed-anarkali-kurta/2127703/buy","Black and red printed anarkali kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-cream-coloured--green-printed-a-line-kurta/2262303/buy","Cream-coloured and green printed A-line kurta, has a round neck, bauble beads on the front, three-quarter sleeves, a curved hem, and a front slit","CottonMachine-wash warm"
"kurtas/aks/aks-women-black-solid-straight-kurta/2095549/buy","Black solid straight kurta, has a shirt collar, full button placket, long sleeves, slit on the front and sides","Polyester crepeMachine-wash"
"kurtas/aks/aks-pink-printed-kurta/2082379/buy","Pink printed kurta, has a round neck, three quarter sleeves, side slits","Cotton  Hand-wash"
"kurtas/aks/aks-women-multicoloured-printed-cold-shoulder-straight-kurta/2095057/buy","White printed straight kurta, has a round neck, three-quarter sleeves, straight hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue-tie-dye-anarkali-kurta/2095418/buy","Blue tie-dye Anarkali kurta, has a round neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue-printed-anarkali-kurta/2095570/buy","Blue printed Anarkali kurta, has a round neck, sleeveless, high-low hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy--white-printed-tiered-anarkali-kurta/1951417/buy","Navy and white printed tiered anarkali kurta, has a mandarin collar, three-quarter sleeves, flared hem","100% cottonMachine-wash cold"
"kurtas/aks/aks-women-blue-printed-anarkali-kurta/2082311/buy","Blue printed Anarkali kurta, has a notched mandarin collar, three-quarter sleeves, flared hem","Cotton blend Hand-wash"
"kurtas/aks/aks-women-blue--white-printed-angrakha-anarkali-kurta/2095505/buy","Blue and white printed Angrakha Anarkali kurta, has a V-neck with button-and-loop closure, three-quarter sleeves, slit on the front, flared hem","Cotton Machine-wash"
"kurtas/aks/aks-women-white--black-printed-crepe-straight-layered-kurta/2082417/buy","White and black printed straight layered kurta, has a round neck, sleeveless, side slits","Crepe Machine-wash"
"kurtas/aks/aks-women-navy-solid-a-line-kurta/2095105/buy","Navy blue solid A-line kurta, has a round neck, three-quarter sleeves, flared hem, a high front slit","Rayon Machine-wash"
"kurtas/aks/aks-women-cream-coloured-printed-detail-a-line-kurta/2095074/buy","Cream-coloured A-line kurta with printed detail, has a mandarin collar, full button placket, three-quarter sleeves, flared hem, front slit","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy--yellow-printed-straight-kurta/2095009/buy","Navy blue and yellow printed straight kurta, has a round neck, sleeveless, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-magenta-solid-straight-kurta/2250068/buy","Magenta solid straight kurta, has a V-neck, sleeveless, a straight hem, and high side slits with lace-up and tie-up detail","CottonMachine-wash cold"
"kurtas/aks/aks-women-black-straight-kurta-with-printed-detail/2094965/buy","Black straight kurta with printed detail, has a mandarin collar, three-quarter sleeves, side slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-burgundy-solid-off-shoulder-straight-kurta/2095555/buy","Burgundy solid straight kurta, has off-shoulder styling, three-quarter sleeves with tie-up detail, straight hem, side slits","Crepe  Machine-wash"
"kurtas/aks/aks-women-navy-printed-anarkali-kurta/2095414/buy","Navy blue printed Anarkali kurta, has a V-neck, sleeveless, flared hem","Cotton Machine-wash"
"kurtas/aks/aks-women-orange--grey-printed-layered-anarkali-kurta/2095522/buy","Orange and grey printed layered Anarkali kurta, has a round neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-mustard-yellow-kalamkari-print-anarkali-kurta/1797581/buy","Mustard yellow kalamkari print Anarkali kurta, has a round neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue-printed-a-line-kurta/1798062/buy","Blue printed A-line kurta, has a keyhole neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-blue--off-white-checked-anarkali-kurta/1945086/buy","Blue and off-white checked Anarkali kurta, has a round neck, short sleeves, flared hem, no slits, tie-up detail on the sides","Cotton  Machine-wash"
"kurtas/aks/aks-women-black--maroon-printed-anarkali-kurta/2024426/buy","Black and maroon printed Anarkali kurta, has a round neck, three-quarter sleeves, flared hem","Viscose  Machine-wash"
"kurtas/aks/aks-women-blue-printed-anarkali-kurta/1841594/buy","Blue printed Anarkali kurta, has a v-neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
"kurtas/aks/aks-women-mustard-brown-solid-straight-kurta/2095004/buy","Mustard brown solid straight kurta with printed detail, has a V-neck, three-quarter sleeves, side slits","Polyester crepe Machine-wash"
"kurtas/aks/aks-women-navy--white-printed-straight-kurta/2448847/buy","Navy and white printed straight kurta, has a mandarin collar with a split V-neckline, three-quarter sleeves, a straight hem, and side slits","RayonMachine-wash cold"
"kurtas/aks/aks-women-beige--green-striped-anarkali-kurta/2095036/buy","Beige and green striped Anarkali kurta, has a round neck, short sleeves, flared hem, no slits","Viscose rayon  Machine-wash"
"kurtas/aks/aks-blue--red-printed-anarkali-kurta/2082356/buy","Blue and red printed Angrakha-style Anarkali kurta, has a V-neck, three quarter sleeves, flared hem","Cotton  Hand-wash"
"kurtas/aks/aks-women-green--navy-printed-anarkali-kurta/2262312/buy","Green and navy printed Anarkali kurta, has a round neck, three-quarter sleeves, flared hem, no slits","Cotton  Machine-wash"
"kurtas/aks/aks-women-navy-printed-a-line-kurta/2111376/buy","Navy and coral pink printed A-line kurta, has a keyhole neckline with a tie-up detail, sleeveless, flared hem, no slits","Viscose rayon Machine-wash"
"kurtas/aks/aks-navy-printed-anarkali-kurta/1281382/buy","Navy blue printed Anarkali kurta, has a notched&nbsp;mandarin collar, three-quarter sleeves, flared hem","Rayon and cottonHand-wash"
"kurtas/aks/aks-women-blue-printed-anarkali-kurta/2111399/buy","Blue printed Anarkali kurta, has a V-neck, three-quarter sleeves, flared hem, no slits","Cotton Machine-wash"
"kurtas/aks/aks-women-yellow-solid-crepe-straight-kurta/1675994/buy","Yellow solid straight kurta, has a shirt collar, full button placket, three-quarter sleeves, curved hem","Crepe
Machine-wash"
"kurtas/aks/aks-women-pink-solid-crepe-straight-kurta/2095545/buy","Pink straight kurta, has a round neck, three-quarter sleeves, side slits","Crepe  Machine-wash"
"kurtas/aks/aks-women-blue-printed-a-line-kurta/1797588/buy","Blue printed A-line kurta, has a V-neck, three-quarter sleeves, flared hem","Cotton  Machine-wash"
